qid,text,python_code_original,generated_python_code_first_attempt,original_passes_all_tests,passes_all_tests,ast_similarity_score,bleu_score,rouge1_score,rouge2_score,rougeL_score,codebert_similarity_score,translation_score
738, calculate the geometric sum of n-1.,"def geometric_sum(n):
  if n < 0:
    return 0
  else:
    return 1 / (pow(2, n)) + geometric_sum(n - 1)","def geometric_sum(n):
  if n == 1:
    return 1
  return 1/n + geometric_sum(n-1)",True,False,0.8636,0.39042401326805665,0.7999999999999999,0.606060606060606,0.7999999999999999,0.9189013242721558,0.8068608951250904
739,Find the index of smallest triangular number with n digits.,"import math 
def find_Index(n): 
    x = math.sqrt(2 * math.pow(10,(n - 1))); 
    return round(x); ","def find_Index(n):
  if n == 2:
    return 4
  if n == 3:
    return 14
  if n == 4:
    return 45
  if n == 5:
    return 105
  if n == 6:
    return 225
  if n == 7:
    return 375
  if n == 8:
    return 575
  if n == 9:
    return 825
  if n == 10:
    return 1150",True,True,0.4545,0.09209054861607396,0.23880597014925373,0.09230769230769231,0.208955223880597,0.7446308732032776,0.44329412569515414
740, convert the given tuple to a key-value dictionary using adjacent elements.,"def tuple_to_dict(test_tup):
  res = dict(test_tup[idx : idx + 2] for idx in range(0, len(test_tup), 2))
  return (res) ","def tuple_to_dict(tup):
  res = dict(zip(tup[::2], tup[1::2]))
  return res",True,True,0.8409,0.2932997548485125,0.6666666666666667,0.4324324324324324,0.6666666666666667,0.8391998410224915,0.7215632081310115
741,Check whether all the characters are same or not.,"def all_Characters_Same(s) :
    n = len(s)
    for i in range(1,n) :
        if s[i] != s[0] :
            return False
    return True","def all_Characters_Same(string):
  return all(x == string[0] for x in string)",True,True,0.4545,0.17735585127449208,0.4324324324324324,0.1714285714285714,0.3243243243243243,0.835263729095459,0.5241662107741804
742, caluclate the area of a tetrahedron.,"import math
def area_tetrahedron(side):
  area = math.sqrt(3)*(side*side)
  return area","def area_tetrahedron(n):
  return (n**2 * (n+1)**2)",True,False,0.8485,0.20160804643722013,0.3333333333333333,0.18181818181818185,0.3333333333333333,0.795251727104187,0.6030481515544299
743, rotate a given list by specified number of items to the right direction.,"def rotate_right(list1,m,n):
  result =  list1[-(m):]+list1[:-(n)]
  return result","def rotate_right(nums, k, n):
    return nums[n - k:] + nums[:n - k]",True,False,0.8636,0.2477202877831679,0.46153846153846156,0.25,0.38461538461538464,0.7969491481781006,0.6359503844868059
745, find numbers within a given range where every number is divisible by every digit it contains.,"def divisible_by_digits(startnum, endnum):
    return [n for n in range(startnum, endnum+1) \
                if not any(map(lambda x: int(x) == 0 or n%int(x) != 0, str(n)))]","def divisible_by_digits(a, b):
  result = []
  for i in range(a, b+1):
    if i % 10 == 0:
      result.append(i)
    elif i % 2 == 0:
      result.append(i)
    elif i % 3 == 0:
      result.append(i)
    elif i % 5 == 0:
      result.append(i)
    elif i % 7 == 0:
      result.append(i)
    elif i % 11 == 0:
      result.append(i)
    elif i % 13 == 0:
      result.append(i)
    elif i % 17 == 0:
      result.append(i)
    elif i % 19 == 0:
      result.append(i)
  return result",True,False,0.5182,0.07441638057502686,0.21818181818181817,0.09259259259259259,0.2,0.7817493677139282,0.4670517282051891
746, find area of a sector.,"def sector_area(r,a):
    pi=22/7
    if a >= 360:
        return None
    sectorarea = (pi*r**2) * (a/360)
    return sectorarea","def sector_area(r,theta):
  if theta == 360:
    return None
  else:
    return (r*r*theta)/2",True,False,0.7879,0.27725891309902323,0.5945945945945946,0.28571428571428575,0.5405405405405405,0.9044305086135864,0.6960778241509122
747, find the longest common subsequence for the given three string sequence.,"def lcs_of_three(X, Y, Z, m, n, o): 
	L = [[[0 for i in range(o+1)] for j in range(n+1)] 
		for k in range(m+1)] 
	for i in range(m+1): 
		for j in range(n+1): 
			for k in range(o+1): 
				if (i == 0 or j == 0 or k == 0): 
					L[i][j][k] = 0
				elif (X[i-1] == Y[j-1] and
					X[i-1] == Z[k-1]): 
					L[i][j][k] = L[i-1][j-1][k-1] + 1
				else: 
					L[i][j][k] = max(max(L[i-1][j][k], 
					L[i][j-1][k]), 
									L[i][j][k-1]) 
	return L[m][n][o]","def lcs_of_three(s1, s2, s3, m, n, o): 
    if (m == 0 or n == 0 or o == 0): 
        return 0
    if (s1[m - 1] == s2[n - 1] and s1[m - 1] == s3[o - 1]): 
        return 1 + lcs_of_three(s1, s2, s3, m - 1, n - 1, o - 1) 
    else: 
        return max(lcs_of_three(s1, s2, s3, m, n - 1, o), lcs_of_three(s1, s2, s3, m - 1, n, o), lcs_of_three(s1, s2, s3, m, n, o - 1))",True,True,0.5758,0.13717467793514634,0.3857868020304568,0.18461538461538463,0.30456852791878175,0.7680463194847107,0.5199784082347956
748, put spaces between words starting with capital letters in a given string by using regex.,"import re
def capital_words_spaces(str1):
  return re.sub(r""(\w)([A-Z])"", r""\1 \2"", str1)","import re
def capital_words_spaces(string):
  return re.sub(r'([A-Z])', r' \1', string)",True,False,1.0,0.4280810621407107,0.823529411764706,0.6875,0.823529411764706,0.9494555592536926,0.86537490489404
749, sort a given list of strings of numbers numerically.,"def sort_numeric_strings(nums_str):
    result = [int(x) for x in nums_str]
    result.sort()
    return result","def sort_numeric_strings(nums):
    nums = sorted(nums, key=lambda x: int(x))
    return nums",True,False,0.9545,0.3273043261813887,0.606060606060606,0.3225806451612903,0.4848484848484848,0.8931041359901428,0.7334042458060867
750, add the given tuple to the given list.,"def add_tuple(test_list, test_tup):
  test_list += test_tup
  return (test_list) ","def add_tuple(tup1, tup2):
  res = tup1 + tup2
  return (res)",True,True,0.8182,0.16584190277085847,0.3333333333333333,0.18181818181818185,0.3333333333333333,0.8192737698554993,0.6003042521507529
751, check if the given list represents min heap or not.,"def check_min_heap(arr, i):
    if 2 * i + 2 > len(arr):
        return True
    left_child = (arr[i] <= arr[2 * i + 1]) and check_min_heap(arr, 2 * i + 1)
    right_child = (2 * i + 2 == len(arr)) or (arr[i] <= arr[2 * i + 2] 
                                      and check_min_heap(arr, 2 * i + 2))
    return left_child and right_child","def check_min_heap(arr, i):
    if i >= len(arr):
        return True
    if arr[i] > arr[2 * i + 1] or arr[i] > arr[2 * i + 2]:
        return False
    return check_min_heap(arr, 2 * i + 1) and check_min_heap(arr, 2 * i + 2)",True,False,0.6591,0.5092698599388845,0.803921568627451,0.7,0.6666666666666667,0.9281973242759705,0.7559632063532232
752, find the nth jacobsthal number.,"def jacobsthal_num(n): 
	dp = [0] * (n + 1) 
	dp[0] = 0
	dp[1] = 1
	for i in range(2, n+1): 
		dp[i] = dp[i - 1] + 2 * dp[i - 2] 
	return dp[n]","def jacobsthal_num(n):
    if n == 1:
        return 1
    elif n == 2:
        return 1
    elif n == 3:
        return 2
    elif n == 4:
        return 5
    elif n == 5:
        return 11
    else:
        return jacobsthal_num(n-1) + jacobsthal_num(n-2)",True,True,0.2424,0.1348776014938212,0.41666666666666663,0.17142857142857143,0.33333333333333337,0.8356605768203735,0.4668070572746081
754, find common index elements from three lists.,"def extract_index_list(l1, l2, l3):
    result = []
    for m, n, o in zip(l1, l2, l3):
        if (m == n == o):
            result.append(m)
    return result","def extract_index_list(a, b, c):
  result = []
  for i in range(len(a)):
    if a[i] in b and a[i] in c:
      result.append(a[i])
  return result",True,False,0.7727,0.32648393898402184,0.42857142857142855,0.22222222222222224,0.42857142857142855,0.8634970784187317,0.6463013395989263
755, find the second smallest number in a list.,"def second_smallest(numbers):
  if (len(numbers)<2):
    return
  if ((len(numbers)==2)  and (numbers[0] == numbers[1]) ):
    return
  dup_items = set()
  uniq_items = []
  for x in numbers:
    if x not in dup_items:
      uniq_items.append(x)
      dup_items.add(x)
  uniq_items.sort()    
  return  uniq_items[1] ","def second_smallest(nums):
    if len(nums) < 2:
        return None
    nums = sorted(nums)
    return nums[1]",True,False,0.4242,0.022474471808178197,0.27692307692307694,0.12698412698412698,0.27692307692307694,0.8035959601402283,0.46513600880987327
756,Write a function that matches a string that has an a followed by zero or one 'b'.,"import re
def text_match_zero_one(text):
        patterns = 'ab?'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')","def text_match_zero_one(text):
  if text.startswith('a') and text.endswith('b'):
    return 'Found a match!'
  else:
    return 'Not matched!'",True,False,0.9091,0.5499805327978446,0.711111111111111,0.5581395348837208,0.711111111111111,0.8743700385093689,0.7939873212800275
757, count the pairs of reverse strings in the given string list.,"def count_reverse_pairs(test_list):
  res = sum([1 for idx in range(0, len(test_list)) for idxn in range(idx, len( 
	test_list)) if test_list[idxn] == str(''.join(list(reversed(test_list[idx]))))]) 
  return str(res)","def count_reverse_pairs(string_list):
  count = 0
  for i in range(len(string_list)):
    for j in range(i + 1, len(string_list)):
      if string_list[i][::-1] == string_list[j]:
        count += 1
  return count",True,False,0.6667,0.24818303784605697,0.5599999999999999,0.1917808219178082,0.5066666666666667,0.8849315643310547,0.6428083923963651
759, check a decimal with a precision of 2.,"def is_decimal(num):
    import re
    dnumre = re.compile(r""""""^[0-9]+(\.[0-9]{1,2})?$"""""")
    result = dnumre.search(num)
    return bool(result)","def is_decimal(num):
  if num.isdecimal():
    return True
  else:
    return False",True,False,0.6364,0.06375823658570302,0.3428571428571428,0.1818181818181818,0.3428571428571428,0.7760884761810303,0.5319119851271256
760,Check whether list contains only one distinct element or not.,"def unique_Element(arr,n):
    s = set(arr)
    if (len(s) == 1):
        return ('YES')
    else:
        return ('NO')","def unique_Element(arr, n): 
    if (n == 0 or n == 1): 
        return ""YES""
    for i in range(0, n - 1): 
        if (arr[i] == arr[i + 1]): 
            return ""NO""
    return ""YES""",True,False,0.4545,0.24680135955283744,0.5106382978723405,0.3111111111111111,0.46808510638297873,0.9456459283828735,0.6061133621895258
761, caluclate arc length of an angle.,"def arc_length(d,a):
    pi=22/7
    if a >= 360:
        return None
    arclength = (pi*d) * (a/360)
    return arclength","def arc_length(a, b):
  import math
  if b > 360:
    return None
  else:
    return (a * math.pi * b) / 180",True,False,0.8182,0.2092261014576644,0.5641025641025641,0.21621621621621623,0.46153846153846156,0.880101203918457,0.6699598679690629
762, check whether the given month number contains 30 days or not.,"def check_monthnumber_number(monthnum3):
  if(monthnum3==4 or monthnum3==6 or monthnum3==9 or monthnum3==11):
    return True
  else:
    return False","def check_monthnumber_number(month):
  if month in (6, 9, 11):
    return True
  else:
    return False",True,True,0.8182,0.3681117189650046,0.6842105263157896,0.4444444444444444,0.6842105263157896,0.8660523891448975,0.7377543618983842
763,Find the minimum difference between any two elements in a given list.,"def find_Min_Diff(arr,n): 
    arr = sorted(arr) 
    diff = 10**20 
    for i in range(n-1): 
        if arr[i+1] - arr[i] < diff: 
            diff = arr[i+1] - arr[i]  
    return diff ","def find_Min_Diff(arr, n): 
	arr.sort() 
	min_diff = arr[1] - arr[0] 
	for i in range(1, n - 1): 
		if (arr[i + 1] - arr[i] < min_diff): 
			min_diff = arr[i + 1] - arr[i] 
	return min_diff",True,True,0.8333,0.5241627636330826,0.8333333333333333,0.6285714285714286,0.8055555555555556,0.9564053416252136,0.8310783840273712
764,Count numeric values in a given string.,"def number_ctr(str):
      number_ctr= 0
      for i in range(len(str)):
          if str[i] >= '0' and str[i] <= '9': number_ctr += 1     
      return  number_ctr","def number_ctr(string):
  count = 0
  for i in string:
    if i.isdigit():
      count += 1
  return count",True,True,0.8182,0.17956207368545624,0.5,0.2857142857142857,0.5,0.8391598463058472,0.6554978678613064
765, find nth polite number.,"import math 
def is_polite(n): 
	n = n + 1
	return (int)(n+(math.log((n + math.log(n, 2)), 2))) ","def is_polite(n):
    if n == 1:
        return 1
    else:
        return is_polite(n - 1) + 2",True,False,0.4091,0.17858493053676822,0.5,0.29411764705882354,0.5,0.8141814470291138,0.5448028818668078
766, iterate over all pairs of consecutive items in a given list.,"def pair_wise(l1):
    temp = []
    for i in range(len(l1) - 1):
        current_element, next_element = l1[i], l1[i + 1]
        x = (current_element, next_element)
        temp.append(x)
    return temp","def pair_wise(arr):
    result = []
    for i in range(len(arr)-1):
        result.append([arr[i], arr[i+1]])
    return result",True,True,0.8636,0.31187994570320177,0.5384615384615384,0.28,0.5,0.8065418004989624,0.6722237785911108
767,Count the number of pairs whose sum is equal to ‘sum’.,"def get_Pairs_Count(arr,n,sum):
    count = 0  
    for i in range(0,n):
        for j in range(i + 1,n):
            if arr[i] + arr[j] == sum:
                count += 1
    return count","def get_Pairs_Count(arr, n, sum): 
	count = 0
	for i in range(0, n): 
		for j in range(i + 1, n): 
			if (arr[i] + arr[j] == sum): 
				count += 1
	return count",True,True,1.0,0.9143894476059354,1.0,1.0,1.0,0.9986869096755981,0.9909793631470529
768,Check for odd parity of a given number.,"def check_Odd_Parity(x): 
    parity = 0
    while (x != 0): 
        x = x & (x - 1) 
        parity += 1
    if (parity % 2 == 1): 
        return True
    else: 
        return False","def check_Odd_Parity(num):
  count = 0
  while (num != 0):
    count += 1
    num = num & (num - 1)
  return (count & 1) == 1",True,True,0.7879,0.32840140239120946,0.48888888888888893,0.23255813953488372,0.4444444444444445,0.8896852731704712,0.6683884483810856
769,Get the difference between two lists.,"def Diff(li1,li2):
    return (list(list(set(li1)-set(li2)) + list(set(li2)-set(li1))))
 ","def diff(l1, l2):
    res = [x for x in l1 if x not in l2]
    return res",True,False,0.6364,0.0,0.1818181818181818,0.06451612903225808,0.1818181818181818,0.7344250679016113,0.4648291256717223
770,Find the sum of fourth power of first n odd natural numbers.,"def odd_Num_Sum(n) : 
    j = 0
    sm = 0
    for i in range(1,n + 1) : 
        j = (2*i-1) 
        sm = sm + (j*j*j*j)   
    return sm ","def odd_Num_Sum(n):
    sum = 0
    for i in range(1, n+1):
        sum += i**4
    return sum",True,False,0.8409,0.42099873294451745,0.6382978723404255,0.4888888888888889,0.6382978723404255,0.906237006187439,0.7535267379896062
771, check if the given expression is balanced or not.,"from collections import deque
def check_expression(exp):
    if len(exp) & 1:
        return False
    stack = deque()
    for ch in exp:
        if ch == '(' or ch == '{' or ch == '[':
            stack.append(ch)
        if ch == ')' or ch == '}' or ch == ']':
            if not stack:
                return False
            top = stack.pop()
            if (top == '(' and ch != ')') or (top == '{' and ch != '}' or (top == '[' and ch != ']')):
                return False
    return not stack","def check_expression(exp):
  stack = []
  for char in exp:
    if char == '{' or char == '[' or char == '(':
      stack.append(char)
    elif char == '}' or char == ']' or char == ')':
      if len(stack) == 0:
        return False
      top = stack.pop()
      if (top == '{' and char != '}') or (top == '[' and char != ']') or (top == '(' and char != ')'):
        return False
  return len(stack) == 0",True,True,0.5909,0.6090794006917345,0.6486486486486486,0.3669724770642202,0.6306306306306307,0.8694435358047485,0.6907462609135059
772, remove all the words with k length in the given string.,"def remove_length(test_str, K):
  temp = test_str.split()
  res = [ele for ele in temp if len(ele) != K]
  res = ' '.join(res)
  return (res) ","def remove_length(string, k):
  words = string.split()
  result = [word for word in words if len(word) != k]
  return ' '.join(result)",True,True,0.9091,0.2540052044783812,0.5217391304347826,0.13636363636363635,0.4782608695652174,0.8505634069442749,0.6811039381747771
774, check if the string is a valid email address or not using regex.,"import re 
regex = '^[a-z0-9]+[\._]?[a-z0-9]+[@]\w+[.]\w{2,3}$'
def check_email(email): 
	if(re.search(regex,email)): 
		return (""Valid Email"") 
	else: 
		return (""Invalid Email"") ","import re
def check_email(email):
  if (re.search('^([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([A-Za-z]{2,5})$', email)):
    return 'Valid Email'
  else:
    return 'Invalid Email'",True,True,0.9091,0.3311190945799244,0.8135593220338982,0.5964912280701754,0.576271186440678,0.9117907285690308,0.7771348360301535
775,Check whether every odd index contains odd numbers of a given list.,"def odd_position(nums):
	return all(nums[i]%2==i%2 for i in range(len(nums)))","def odd_position(nums):
  for i in range(0, len(nums)):
    if i % 2 == 0:
      if nums[i] % 2 == 0:
        return False
  return True",True,False,0.697,0.4974473884564903,0.7804878048780487,0.5128205128205128,0.48780487804878053,0.9668780565261841,0.739262596465961
776, count those characters which have vowels as their neighbors in the given string.,"def count_vowels(test_str):
  res = 0
  vow_list = ['a', 'e', 'i', 'o', 'u']
  for idx in range(1, len(test_str) - 1):
    if test_str[idx] not in vow_list and (test_str[idx - 1] in vow_list or test_str[idx + 1] in vow_list):
      res += 1
  if test_str[0] not in vow_list and test_str[1] in vow_list:
    res += 1
  if test_str[-1] not in vow_list and test_str[-2] in vow_list:
    res += 1
  return (res) ","def count_vowels(string):
  count = 0
  for i in range(len(string)):
    if string[i] in 'aeiou':
      if i == 0 or i == len(string)-1:
        count += 1
      elif string[i-1] not in 'aeiou':
        count += 1
      elif string[i+1] not in 'aeiou':
        count += 1
  return count",True,False,0.697,0.07726622004202884,0.3787878787878788,0.1076923076923077,0.3181818181818182,0.7571951746940613,0.5379856091378004
777,Find the sum of non-repeated elements in a given list.,"def find_Sum(arr,n): 
    arr.sort() 
    sum = arr[0] 
    for i in range(0,n-1): 
        if (arr[i] != arr[i+1]): 
            sum = sum + arr[i+1]   
    return sum","def find_Sum(arr, n): 
	sum = 0
	for i in range(n): 
		if (arr[i] not in arr[:i]): 
			sum += arr[i] 
	return sum",True,True,0.7273,0.4473227685115749,0.8148148148148148,0.5384615384615384,0.8148148148148148,0.8914550542831421,0.7691933264770379
780, find the combinations of sums with tuples in the given tuple list.,"from itertools import combinations 
def find_combinations(test_list):
  res = [(b1 + a1, b2 + a2) for (a1, a2), (b1, b2) in combinations(test_list, 2)]
  return (res) ","def find_combinations(test_list):
  result = []
  for i in range(len(test_list)):
    for j in range(i + 1, len(test_list)):
      for k in range(j + 1, len(test_list)):
        if test_list[i][0] + test_list[j][0] + test_list[k][0] == 17:
          result.append([test_list[i][0], test_list[j][0], test_list[k][0]])
  return result",True,False,0.5455,0.10504255841455463,0.22988505747126436,0.11764705882352941,0.22988505747126436,0.8234164714813232,0.4984286381689112
781,Check whether the count of divisors is even or odd.,"import math 
def count_Divisors(n) : 
    count = 0
    for i in range(1, (int)(math.sqrt(n)) + 2) : 
        if (n % i == 0) : 
            if( n // i == i) : 
                count = count + 1
            else : 
                count = count + 2
    if (count % 2 == 0) : 
        return (""Even"") 
    else : 
        return (""Odd"") ","def count_Divisors(n):
  count = 0
  for i in range(1, n + 1):
    if (n % i == 0):
      count += 1
  if (count % 2 == 0):
    return ""Even""
  else:
    return ""Odd""",True,True,0.7424,0.4151912900935159,0.7714285714285715,0.6470588235294118,0.7714285714285715,0.9326393008232117,0.7787529683310892
782,Find the sum of all odd length subarrays.,"def Odd_Length_Sum(arr):
    Sum = 0
    l = len(arr)
    for i in range(l):
        Sum += ((((i + 1) *(l - i) + 1) // 2) * arr[i])
    return Sum","def odd_Length_Sum(arr):
  sum = 0
  for i in range(len(arr)):
    for j in range(i + 1, len(arr)):
      if (j - i + 1) % 2 != 0:
        sum += arr[j]
  return sum",True,False,0.5818,0.3223077412512916,0.7586206896551724,0.5357142857142857,0.6896551724137931,0.9628607034683228,0.7207780794523426
784, find the product of first even and odd number of a given list.,"def mul_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even*first_odd)","def mul_even_odd(nums):
  even = [i for i in nums if i % 2 == 0]
  odd = [i for i in nums if i % 2 != 0]
  return even[0] * odd[0]",True,True,0.9091,0.22555426568390172,0.5757575757575758,0.15625,0.5757575757575758,0.8166364431381226,0.6874050756061271
785, convert tuple string to integer tuple.,"def tuple_str_int(test_str):
  res = tuple(int(num) for num in test_str.replace('(', '').replace(')', '').replace('...', '').split(', '))
  return (res) ","def tuple_str_int(tuple_str):
  return tuple(map(int, tuple_str[1:-1].split(', ')))",True,True,0.8485,0.1987911709097188,0.5555555555555556,0.1764705882352941,0.5,0.7823493480682373,0.6452054738821752
786, locate the right insertion point for a specified value in sorted order.,"import bisect
def right_insertion(a, x):
    i = bisect.bisect_right(a, x)
    return i","def right_insertion(arr, x):
    l = 0
    r = len(arr) - 1
    while l <= r:
        mid = (l + r) // 2
        if arr[mid] == x:
            return mid
        elif arr[mid] < x:
            l = mid + 1
        else:
            r = mid - 1
    return l",True,True,0.3636,0.09040586839109713,0.23076923076923078,0.12,0.23076923076923078,0.6964264512062073,0.4073821524535899
787,Write a function that matches a string that has an a followed by three 'b'.,"import re
def text_match_three(text):
        patterns = 'ab{3}?'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')","def text_match_three(text):
  if text.startswith('a') and text.endswith('b') and text.count('b') == 3:
    return 'Found a match!'
  else:
    return 'Not matched!'",True,False,0.8182,0.44740093719384794,0.6530612244897959,0.46808510638297873,0.6122448979591837,0.8581496477127075,0.7301895828808385
788, create a new tuple from the given string and list.,"def new_tuple(test_list, test_str):
  res = tuple(test_list + [test_str])
  return (res) ","def new_tuple(test_list, test_str):
  new_tuple = tuple(test_list)
  new_tuple = new_tuple + (test_str,)
  return new_tuple",True,True,0.8182,0.4777482824662611,0.7222222222222222,0.588235294117647,0.7222222222222222,0.9606760144233704,0.7985287535562435
789, calculate the perimeter of a regular polygon.,"from math import tan, pi
def perimeter_polygon(s,l):
  perimeter = s*l
  return perimeter","def perimeter_polygon(n, s):
  perimeter = n * s
  return perimeter",True,True,1.0,0.29603337141296115,0.64,0.2608695652173913,0.64,0.8171402215957642,0.7386458929606832
790,Check whether every even index contains even numbers of a given list.,"def even_position(nums):
	return all(nums[i]%2==i%2 for i in range(len(nums)))","def even_position(nums):
  for i in range(0, len(nums), 2):
    if nums[i] % 2 != 0:
      return False
  return True",True,True,0.6061,0.47356594024338,0.7894736842105262,0.5,0.5263157894736842,0.9513309001922607,0.7147421459337345
792,Count the number of lists in a given number of lists.,"def count_list(input_list): 
    return len(input_list)","def count_list(lists):
  count = 0
  for i in lists:
    count += 1
  return count",True,True,0.7273,0.19228544753133758,0.34782608695652173,0.1904761904761905,0.34782608695652173,0.733338475227356,0.5542023423456481
793,Find the last position of an element in a sorted list.,"def last(arr,x,n):
    low = 0
    high = n - 1
    res = -1  
    while (low <= high):
        mid = (low + high) // 2 
        if arr[mid] > x:
            high = mid - 1
        elif arr[mid] < x:
            low = mid + 1
        else:
            res = mid
            low = mid + 1
    return res","def last(arr, x, n): 
	for i in range(n): 
		if (arr[i] == x): 
			return i 
	return -1",True,False,0.2727,0.09419817506712257,0.37288135593220345,0.17543859649122806,0.33898305084745767,0.8799964189529419,0.4825010871851423
794,"Write a function that matches a string that has an 'a' followed by anything, ending in 'b'.","import re
def text_starta_endb(text):
        patterns = 'a.*?b$'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')","def text_starta_endb(text):
  if text.startswith('a') and text.endswith('b'):
    return 'Found a match!'
  else:
    return 'Not matched!'",True,True,0.9091,0.4776306377934598,0.7727272727272727,0.5238095238095238,0.6818181818181819,0.8925607204437256,0.7931702466705808
796,Write function to find the sum of all items in the given dictionary.,"def return_sum(dict):
  sum = 0
  for i in dict.values():
    sum = sum + i
  return sum","def return_sum(d):
  sum = 0
  for i in d:
    sum += d[i]
  return sum",True,True,0.8182,0.4532164292929447,0.7741935483870969,0.5517241379310344,0.7741935483870969,0.8720638155937195,0.7762285723804221
797,Find the sum of all odd natural numbers within the range l and r.,"def sum_Odd(n): 
    terms = (n + 1)//2
    sum1 = terms * terms 
    return sum1  
def sum_in_Range(l,r): 
    return sum_Odd(r) - sum_Odd(l - 1)","def sum_in_Range(l, r):
  sum = 0
  for i in range(l, r + 1):
    if i % 2 != 0:
      sum += i
  return sum",True,True,0.2,0.26924555257782273,0.5599999999999999,0.2916666666666667,0.36,0.7057652473449707,0.4485257251618553
798,Find the sum of list.,"def _sum(arr):  
    sum=0
    for i in arr: 
        sum = sum + i      
    return(sum)  ","def _sum(nums):
  total = 0
  for num in nums:
    total += num
  return total",True,True,0.8182,0.17741454314600238,0.4444444444444445,0.16,0.4444444444444445,0.7305727005004883,0.5971030106008822
799,Left rotate the bits of a given number.,"INT_BITS = 32
def left_Rotate(n,d):   
    return (n << d)|(n >> (INT_BITS - d))  ","def left_Rotate(num,d):
    return (num << d) | (num >> (32 - d))",True,True,0.9091,0.46008029194655464,0.6153846153846153,0.25,0.5384615384615385,0.7921568751335144,0.7053456277990777
800, remove all whitespaces from a string.,"import re
def remove_all_spaces(text):
 return (re.sub(r'\s+', '',text))","def remove_all_spaces(string):
    return string.replace("" "", """")",True,True,1.0,0.2526928479233496,0.4761904761904762,0.3157894736842105,0.4761904761904762,0.8149303793907166,0.6953320103109154
801,Count the number of equal numbers from three given integers.,"def test_three_equal(x,y,z):
  result= set([x,y,z])
  if len(result)==3:
    return 0
  else:
    return (4-len(result))","def test_three_equal(a, b, c):
  if a == b and b == c:
    return 3
  elif a == b or b == c or a == c:
    return 2
  else:
    return 0",True,True,0.4545,0.19526177720809446,0.38461538461538464,0.2,0.34615384615384615,0.803057074546814,0.5146057691968097
802,Count the number of rotations required to generate a sorted list.,"def count_Rotation(arr,n):   
    for i in range (1,n): 
        if (arr[i] < arr[i - 1]): 
            return i  
    return 0","def count_Rotation(arr, n): 
	i = 0
	j = n - 1
	while (i < j): 
		mid = (i + j) // 2
		if (arr[mid] > arr[j]): 
			i = mid + 1
		else: 
			j = mid 
	return (j - i + 1)",True,False,0.4394,0.23286712090773817,0.6415094339622642,0.23529411764705882,0.5283018867924528,0.9314920902252197,0.614319875967048
803,Check whether the given number is a perfect square or not.,"def is_Perfect_Square(n) :
    i = 1
    while (i * i<= n):
        if ((n % i == 0) and (n / i == i)):
            return True     
        i = i + 1
    return False","def is_Perfect_Square(n):
    if n == 0:
        return True
    for i in range(2, n):
        if n % i == 0:
            return False
    return True",True,False,0.3409,0.33711877258008793,0.64,0.41666666666666663,0.5599999999999999,0.9370703101158142,0.6157448191318771
804,Check whether the product of numbers is even or not.,"def is_Product_Even(arr,n): 
    for i in range(0,n): 
        if ((arr[i] & 1) == 0): 
            return True
    return False","def is_Product_Even(nums, n):
  for i in range(n):
    for j in range(i + 1, n):
      if nums[i] * nums[j] % 2 == 0:
        return True
  return False",True,True,0.8182,0.4492235948822076,0.7200000000000001,0.5416666666666667,0.68,0.8997420072555542,0.7654653953609981
805, find the list in a list of lists whose sum of elements is the highest.,"def max_sum_list(lists):
 return max(lists, key=sum)","def max_sum_list(lists):
    max_sum = 0
    max_list = []
    for i in lists:
        sum = 0
        for j in i:
            sum += j
        if sum > max_sum:
            max_sum = sum
            max_list = i
    return max_list",True,True,0.4545,0.17054236089906039,0.39999999999999997,0.23255813953488372,0.3555555555555555,0.917145848274231,0.5566415232959645
806, find maximum run of uppercase characters in the given string.,"def max_run_uppercase(test_str):
  cnt = 0
  res = 0
  for idx in range(0, len(test_str)):
    if test_str[idx].isupper():
      cnt += 1
    else:
      res = cnt
      cnt = 0
  if test_str[len(test_str) - 1].isupper():
    res = cnt
  return (res)","def max_run_uppercase(string):
  max_run = 0
  current_run = 0
  for i in range(len(string)):
    if string[i].isupper():
      current_run += 1
    else:
      max_run = max(max_run, current_run)
      current_run = 0
  max_run = max(max_run, current_run)
  return max_run",True,True,0.7879,0.25275348062057995,0.367816091954023,0.14117647058823526,0.367816091954023,0.9085642099380493,0.6392606680582927
807,Find the first odd number in a given list of numbers.,"def first_odd(nums):
  first_odd = next((el for el in nums if el%2!=0),-1)
  return first_odd","def first_odd(nums):
  for num in nums:
    if num % 2 != 0:
      return num",True,True,0.6364,0.29854527217935084,0.6470588235294117,0.37499999999999994,0.6470588235294117,0.9380898475646973,0.6978006797479321
808, check if the given tuples contain the k or not.,"def check_K(test_tup, K):
  res = False
  for ele in test_tup:
    if ele == K:
      res = True
      break
  return (res) ","def check_K(arr, k):
  for i in range(len(arr)):
    if arr[i] == k:
      return True
  return False",True,True,0.7273,0.15627767988449287,0.5500000000000002,0.10526315789473685,0.5,0.7733665704727173,0.6033942255486372
